id,text,label
20683,"NU, NU ESTE AROGANT. ESTE UN PROST. A FOST UN JUCATOR MEDIOCRU SI ASA ESTE SI CA ANTRENOR, MEDIOCRU. JOACA LA CACIALMA. EL ESTE ANTRENORUL DE TIP COMUNIST. DEPASIT LA TOATE CAPITOLELE...DAR STIE MULTE DEDESUPTURI DIN FOTBALUL INTERN SI F.R.F. TREBUIE SA AIBA ""CIOCUL MIC"". DE TANPIT CE ESTE S-A PUS SI MARTORUL LUI GHEORGHE [PERS], ALTA NULITATE MORALA. SUNT CURIOS UNDE ERA AROGANTUL(PROSTUL) CAND S-A INTOCMIT ""PRECONTRACTUL"" DE VANZARE A TERENULUI LUI [PERS].?",INSULT
16697,[PERS] daca meciul de la [ORG] a fost dur iti recomand sa te intorci in padure....nu ai prins sportul asta.,OTHER
20763,"un lucru este sigur si anume ca Florentin [PERS] a fost crescut in spiritul echipei [PERS] si anume totul pe cartea atacului.
De aceea [PERS] nu are evolutii asa de satisfacatoare atunci cand tactica echipei este sa se apere. El este un jucator doar pentru atac si desi face si faza defensiva nu ii iese asa de bine deoarece nu se pricepe la ea ;)",OTHER
10798,"Transmisiunea, într-adevăr, nu merge! Eu vizionez online cu pbxtv. Am intrat pe www.pbxtelecom.ro şi am descărcat pbxtv.exe. M-am înregistrat cu un username şi acum văd meciul. Cu pbxtv puteţi vedea : Animal Planet, AXN, B1 TV, Cartoon Network/TCM, Discovery Channel, [ORG], Hallmark, Jetix, Kanal D, MGM, MTV, N24, National Geographic, Naţional TV, Prima TV, Realitatea TV, Romantica, TVR 1, [ORG], VH 1 şi XXX.",OTHER
20266,"ideea e ca-mi bag p*la in [ORG] si [PERS] si toti poponarii de suporteri care se bucura defapt de infrangerea lor. nu aveti caracter! v-am batut pe teren,apoi fugiti ca niste muieri,daca ati fi barbati ati cere sa rejucati,sa invingeti pe teren! [ORG] a invin o echipa de femei",ABUSE
34855,tot [PERS] este de vina ca a pierdut acum [ORG]...fir-ar mama lor de arbitri dara' ca mananca pe saracu [ORG]..si pe [ORG]...,INSULT
11624,"Echipa cea mai bine clasata in clasamentul Coca Cola se va califica, adica [ORG].",OTHER
8497,"Fratilor am dat de dracu daca transmit incopetentii astia meciurile nationalei. Comentatori mai idioti ca astia nu am vazut. La meciul de sambtata seara se uitau la [ORG] - [ORG] si comentau alt meci. Nu cred ca exista comentatori mai incompetenti si mai idioti ca cei de la [ORG] 1, cu toata parerea de rau ptr postul [ORG] 1 care este totusi un post cu oameni profesionisti. Datii dracului afara pe aia si trimitetii sa mulga vacile lui [PERS]",ABUSE
35033,[PERS] cu [PERS] este cum era [PERS] cu Soava,OTHER
10176,"E de necrezut,cum pot fi niste oameni??sa scrie asa urit despre noi unguri,care popor,cred eu a adus multe bunatati in tara asta.Nu ma mira ca [ORG] nu vafi in finala LNH!Este meritul echipelor din Ciuc,ca a ajuns in sfirsit un oras a hocheiului ,si de ce sa nu fie si romanii bucurosi ptr acesta!Hajra Sportklub!",OTHER
24733,Daca nu era [PERS] cu [PERS] nu bateati [ORG]-ul nic iodata .Doua penaltiuri si era 3-3 Asta daca dupa doua penaltiuri mai egalati voi la 3 -2 pentru ei si sa nu mai amintim de autogol ghinionist .[ORG]-ul a fost net superioara .,OTHER
37722,asta se numeste manipulare ...iar cel care o presteaza se numeste....Sunt abonat [ORG] si sincer ar trebui sa ma doara in cot ....dar cand vezi asa ceva ???? Ziaristul ala stie foarte bine ce scrie si nu cred ca scrie din convingere...nu cred ca e atat de prost...deci lasati negocierile sa-si urmeze cursul....voi chiar vreti sa aveti o imagine de ingerasi????,INSULT
12925,"[PERS], ma mir ca Inaltimea Voastra a ajuns sa considere un meci nul cu [ORG] [ORG] ca fiind ""extraordinar"" !!! La urma urmelor nici [ORG]-ul n-a mers grozav in aceasta toamna, exceptie meciul de la Roma, unde cred ca au avut si bafta. Dar chiar asa, sa te bucuri la maximum pt un 1-1 ?! Si in fond, tot strainii sint cei care au marcat...",OTHER
14759,si mattta are tatuaj cu numele [ORG] pe tzatze si numele meu deasupra pizddddiii sa stie cine a futtut-o prima dataa...hai pa k puti,ABUSE
43047,CUM DRACU POTI FI [ORG] SI SA ACUZI PE [PERS] CA FURA?...VOI CHIAR AVETI UN HANDICAP SEVER LA BILA..SI VA LEGATI DE JOCUL LUI [PERS]...DA' VOI CE DREAKU A-TI FACUT LA [ORG]...V-A BAGAT JIU CU CI_IRU IN POARTA 85 DE MINUTE (A RECUNOSCUT CHIAR SI OIERUL SEF)...ASA CA CE PI_ILA MEA TOT BALBAITI PE AICI...,ABUSE
32406,ce bucurosi sant comentatorii.ce usurare.ce comentariu impartial,OTHER
25110,bravo donmule popa...sunteti cel mai bun antrenor din tara la momentul actual...pacat ca nu aveti sprijin mai mare din partea autoritatilor din iasi,OTHER
10544,"IAR REVINE ASTA?!
Acum unde revine tot la Bologna? :):):):)
[PERS], ESTI TERMINAT CA FOTBALIST!
Te-a distrus [PERS]!!!!!",INSULT
12600,"Hai ca e tare faza! Minciuni! Pai ce ba, cefere are suporteri??? Confuzie evidenta cu Universitatea [ORG]! La cefere sunt doar atarnatori!

[ORG] are o singura echipa: U!",INSULT
25996,"De asta arbitrajele sunt asa bune.Pt ca acel arbitru ""in activitate' nu are habar de spiritul legilor jocului.Iar chestiunea cu pistolul e cel mai prost exemplu.Ca si arbitrul care o ridica!A fost un eveniment provocat de un gainar de arbitru impins de interese.Si caruia i s-a garantat imunitate.Degeaba se comenteaza in [ORG].[ORG] va castiga DOAR LA [ORG]!",INSULT
18862,"duceti-va cu totii si cautati-va un job pe v r e a u j o b . c o m cum fac si ceilalti oameni, ca la fotbal sunteti toti VARZA. luativa draq jucatori buni, v-a eliminat pe toti provincia",PROFANITY
18947,"Felicitari [PERS]!!! O victorie muncita, meritata din plin, [PERS] a dominat partida mai mult d jumatate din ea, a punctat decisiv in primele 8 runde, iar apoi a stiut sa.si conserve avantajul si chiar dk cedase fizic, a stiut sa.l faca p Henry sa loveasca fara folos, in aer sau in blocajul sau, pentru toti necunoscatorii...LOVITURILE IN AER SAU IN BLOCAJUL ADVERSARULUI SUNT NULE!!! Felictari si lui [PERS], [PERS] Hodorogea,Viorel [PERS] si mai ales lui [PERS] care a luptat excelent!",OTHER
27246,"bai corsicani fecaloizi ati uitat cit v-ati rugat de el sa nu se duca la [ORG],v-au stat ceasurile la gandul ca va pierdeti simbolul iar acum ca v-a pus la treaba ii cereti sa plece,putorilor...stati capra la Arpi ca asa va sta bine si-asa veti ramane in istorie,niste putori frustrate",ABUSE
20121,"BAH daca erati asa de buni ati fi castigat totu pe teren .tot ce faceti voi e sa jucati meciu dinainte, sa aranjati cu arbritii. cum poate un arbitru sa zica ca nu a vazut hentzu lui [PERS], cand el era fix in spatele lui. daua in colo ca si un chior vedea asta.si la faza golului fault clar. bah si [PERS] a zis ca arbitru a gresit aseara. si a mai zis ca se pare ca arbritii sunt pro [ORG] .. ce mai vreti zdrentzelor.si [PERS] a fost un arbritu extraordinar :P hai [ORG]",INSULT
17549,"Asta-i echipa adevarata cu suporteri adevarati ma intreb daca [ORG] ar fi in locu lor ce lume ar erge la ei pe stadion din moment ce sunt suporteri mercenari de 3 ani de zile ...oricum respect ""U"" si respect sepcilor rosii",OTHER
13612,vb si [PERS] sa nu taca mai da si el cate o declaratie...oricum [PERS] nu avea ce sa caute acolo...eu cred k [PERS] traieste intro alta epoca de park nu vede ce se intampla in fotbalul romanesc el mai vb de respect si valoare,OTHER
22482,"Pacat ca nu i-ai spart pe toti , ca asta meritau cei de la [ORG]",INSULT
23302,"""bai"" Flavius Acticus daca nu gandesti nu mai srie ca te contrazici singur. zici ca lumea nu mai vine la stadion pt ca [ORG] face blaturi dar tocmai la meciul [ORG] au fost cei mai multi spectatori.
Prostia si frustrarea este in floare in [ORG].",INSULT
39239,"Ce-mi place asta:
Cristi [PERS] - reprezentant cluburi [ORG]
Iuliu Mureşan - reprezentant cluburi [ORG]
Sunt curios conform carui algoritm au fost alesi. Oricum azi nu se intimpla nimic pentru ca Nasule [ORG] nu-ti da el semne ci te duci matale cu caleasca sa ceri informatii la ei. Sau poate se va judeca pe articolele din [ORG]... ))))",OTHER
21682,"120.000 X 2.5 = 300.000, nu 250.000 cum scrieti voi.",OTHER
1173235,"Sa dea naiba, [ORG] asta e Oltean! ca prea se razbuna pe ei... ",PROFANITY
24843,SI MIE MI-E DOR DE VREMURILE CAND MERGEAM CU PRIETENA TA... Du-te ba propagandist spurkat la ma_ta-n Ghena !!!,INSULT
16844,"Pt contestatari: Este adevarat ca de la incidentul de acum 2 ani au mai avut loc astfel de manifestari violente. Faptul ca ""decizia capitala"" nu a fost luata pana acum este treaba celor care nu au avut curaj. [PERS] a avut curaj si este normal ca toti lasii si frustratii sa-i sara la gat. In [ORG], cand spui adevarul, ceea ce gandesti si iei decizia corecta, lezand interesele tertelor persoane esti ""persona non-grata"". Felicitari lui [PERS] pentru curaj si pentru ca si-a",OTHER
13795,"Mars in pizda mati de bou ce esti,tu nu vorbi de [ORG],ca esti un poponar de [ORG].[PERS] a facut avere ca fost baiat destept,in schimb tu cari pizza pt 2 lei,hahalero",ABUSE
10780,"Da steaoaia e cel mai tare simbolul romaniei comuniste si [PERS] a prostiei din [ORG]. De asta ne mere asa prost in tara asta pt k cei care tin cu [ORG] au iq-ul apropiat de 0 si in pula mea sunt foarte multi (in speciat tzarani,pe aia de la tara ii intelegi dar pe astea de oras :-?). Imi doresc sa ajungeti sa suge pula in [ORG] bv, in [ORG] se poate cumpara orice, dar dc vreti un mumu va dau pe gratis( super oferta)",ABUSE
12552,"Ba [PERS] ,da idiot mai esti!ce trebuia sa scrie ziarul,ca au pierdut? sau poate ""Brasovul a batut doar cu 2-0 [ORG] ??",ABUSE
32093,de ce asa de suparat ? arbitrul a fost corect ! si penaltyul se putea da ! santeti cam nesportiv .,OTHER
23836,"nu e problema c anu joaca dica...este inlocuitor...si inca ceva...se scrie cu ""a",OTHER
16276,"Cei mai buni jucatori de pe teren Culio,[PERS],[PERS],[PERS]..",OTHER
11367,"Jeguri de fotbalisti.Poate-si rup,chiar ei, picioarele.RISE MUTD!",ABUSE
12337,"ba [PERS] esti varza frate. cum poti sa zici ca e bun la circ. stii ce, fac pariu ca esti caine si mori ca nu aveti si voi macar unul cat jumatate din [PERS] in echipa. du-te si miauna la tine groapa javra, matineul va asteapta bai baieti",ABUSE
25748,"bine ca anul asta s-a intrat doi pe-o invitatie,ca asa au ajuns si milogii la masa bogatilor.si acum sunt cu gura mare.daca mergea [ORG] sau [PERS],nu aveam frate nicio treaba.dar niste descultzi anonimi sa mearga la miloaga.lasa frate.trece si anul asta.si gata s-a dus mirajul.sa va bucurati daca mai prindeti vreodata [ORG].v-am mai spus, bina ca se poate castiga cupa romaniei si din C",INSULT
44216,halal raiting aveti acum.Multa Uniune Europeana la toti cei de la [ORG] tv,OTHER
24806,"ce prost esti bai [PERS].
repede da-i in judecata... fraiere
crezi ca gata iti eie jucariile si fugi in poala la nasu?",INSULT
2776738,"bah, nu vad scrisul prea bine...))))
zici ceva de gimnastica aerobica sau cum pwla noastra?
...)))))",PROFANITY
4978617,"Nu reuseste Catalunya care este cea mai bogata zona din Spania, cu atentate, cu referendumuri etc sa isi obtina autonomia si tu care traiesti la dracu in praznic, habar nu ai despre [ORG] decat din ziare, ne spui noua ca e dreptul lor sa fac tara in tara nu? Au o gramada de doleante care le-au fost indeplinite, se invata maghiara obligatoriu, orasele sunt scrise si in maghiara pe semnele de circulatie,au primari maghiari,ministri maghiari etc de ce le trebuie autonomie, ca sa ne vanda tara guvernului de la budapesta?",PROFANITY
10913,"sa ma sugeti de pula, daca nu intelegeti cuvantul felatie. am vrut sa zic: MULTA MUUUIIEE [ORG] SI VOUA, BOILOR SUGATORI DE MACIUCA SI MANCATORI DE KAKAT!",ABUSE
18473,"MM-ule, esti un distrus, sa mori in chinuri duminik seara dupa ce o sa te futa [ORG] in cur, desi s-ar putea sa-ti plak",ABUSE
12877,ptr toti ratatii care vor sa pice buzaul ...eu va spun ca nu o va face ....[ORG] chiar daca va face un blat cat casa la ceahlau nu uitati ca [PERS] se deplaseaza la [ORG] etapa urmatoare....un egal macar scoat [ORG] cu [PERS] sa ii opreasca...insa dupa aceia muisorenii vor ramane cu patat ca i-au suptsexul lui pinalty...asa ca broscoiul de [PERS] se stie ca este sclavul lui pinalty in acest meci...a declarat ca merge in plimbare la ceahlau...asa sa fie blatistilor...ceahlau in B...,INSULT
23969,"sa te ineci ca tiganu la mal nu are nici un merit,cu cea ce ai facut la euro ai dat dovada ca ne-am calificat doar din noroc.sa reusesti 2 din cele mai proaste meciuri de la euro e ceva,e un merit .",ABUSE
43347,"ultrasii = drogati, betivi, maimute inapte, vite care trebuiesc insemnate sa ii recunoastem de la distanta si sa-i excludem din societate.",ABUSE
26736,"deci...rapidistilor va rog sa nu mai veniti toti cu rujuri ca de obicei ca nu va mai lasa cu ele pe stadion ""fetitzelor"" :)))) sau poate va lasa sa va rujati inainte dar numai cand jucati cu cefere ca sa aratati cat mai bine cand va pun aia capra :)))) [ORG]=ceferita 2 dupa [PERS] care e ceferita 1 (chiar si aici nu sunteti pe locul 1)",ABUSE
35608,Trebuie sa-si dea [ORG] autogol ca panaramele alea de la [ORG] nu-s in stare sa dea gol desi fundasii bistriteni ii ajuta cat pot.,ABUSE
39417,"Bravoooooo....asa va trebuie taranilor din bucuresti nu ca nu as sti sa scriu cu litera mare....toti derbedii si golanii trebuiesc scosi din stadioane....RUSINE SA VA FIE...aurolaci, tigani..si alte natiii",ABUSE
37449,sa va dam la m(puncte puncte)uieeeeeeeeeeeee!!ati luat un punct pe nedrept...javre,INSULT
9805,"Dl [PERS], de unde aveti cei 50 de milioane???
Am factura pentru ei!

Am ras de m am cocosat :)))))",OTHER
32239,sa va iau neamul in puuuula de olteni infecti..sa va ia inundatia ba jegosilor...nici in fise nu puteti bate pe [PERS]..pt ca voi sunteti o echipa de div b..ma pis pe voi la orice ora ..sa fa fuuut mamele jegoase si curveee..,ABUSE
11438,"STAI LINISTIT RAZVANE CA NU TE VREA NIMENI.ESTI IN DIVIZI b ,EXACT CE TI SE POTRIVESTE. NU INCERCA MAI MULT CA TE SPARGI .",OTHER
40035,Singurul plasament gresit il are [PERS] care ar trebui sa-si plaseze f*undul in afara echipei nationale,PROFANITY
43074,"Imi vine sa vars cand te vad [PERS],tu esti cancerul fotbalului romanesc,[ORG] este doar avortonul tau spurcat!",INSULT
9647,crack3r.. :)) cate meciuri are ma [PERS] in champions league?:)))) are multe iti dau dreptate..toti prindem [ORG]-ul,OTHER
23941,mda...bai baieti de la oras vati kkt pe voi fratilor cand am venit 100 de la peluza nord pana la sud si era sa intram peste voi..va desfiintam pe toti dragi copilasi paziti de jandarmi!!!,PROFANITY
15577,"da mosule, e slaba ca nu e hoitul tau in ea...[ORG] asta. imi vine sa vomit pe fularul tau, razvane",INSULT
19254,"timisoreni, chiar nu se gaseste nici unul dintre voi sa il puna la punct pe jambon asta? trageti-i ma baieti o batuta zdravana, sa ramaneti si voi cu ceva.",ABUSE
24524,Auzi dom'le ce chestie!!! Nemaipomenit!!! Nemaiauzit!!!O moneda aruncata din tribune!!! Sa cistige [ORG] meciul la masa verde cu 3-0... pai daca nu se poate altfel...,OTHER
27367,numai cenzurati mesajele k de aia e blog k omu sa si exprime opinia laso in pula mea de treaba,PROFANITY
12563,"Sefii fotbalului romanesc nu au verticalitate si poate nici curajul sa puna piciorul in prag.
Ca sa avem un fotbal performant trebuie sa dispara toate practicile de coruptie..echipe,
jucatori, arbitri,oficiali,politicieni..sa
Totul sa se decida pe teren,prin valoare si competenta..Cind se vor cumpara si vinde jucatori cu peste 10 mil..cind vor veni antrenori cu salarii de 3-5 mil atunci putem spune ca ceva se misca in [ORG].De asta au ajuns rusii si turcii sa cucereasca Europa..",OTHER
2513143,"[PERS] este un arbitru dezastruos, asa a fost intotdeauna, nu stiu daca si rau intentionat, dar nici nu ar mai trebui sa conteze!!! Chestia ca nu stie romana, nu mi se pare asa importanta!! doar vor sa aducem arbitrii straini!!! Grav este ca a fost promovat pt ca era exceptional la fizic.... ca mama naibii inseamna asta??? ca si [PERS] ar fi bun de arbitru???",PROFANITY
40004,"[PERS] , n-ai vrea mai bine sa o freci si tu pe a mea , mai spurcacuine mica?",INSULT
10658,dak ar face ceva si cu bisnitarii ar fi perfect....crek jumatate din bilete sunt la bisnitari si nici un jandarm la sala care sa-i opreasca sa vanda biletele,OTHER
42700,pararea mea ca oricare din grupa [ORG] poate termina pe primul loc,OTHER
1022824,"taci dracu [PERS], noi incurajam echipa il contestam si pe [PERS], nu ca cetatenii de la tribune de nu scot un cuvant tot meciul, de ce mai veniti la stadion? vedeti mai bine meciul de acasa",PROFANITY
34814,"Da! Il credem prost pe [PERS]! Ai ceva impotriva? Il mai credem si infractor! Si ticalos! Si arogant! Si necrestin! Ai argumente impotriva? Sa le auzim! [PERS] reprezinta o rusine pentru sport in general! Incearca sa nu ne mai fentezi amice! Esti un biet sclav [ORG] care incearca sa spuna ca si altii sunt hoti, crezand ca asa lumea se va departa de la subiectul principal: [PERS] INFRACTOR! N-o mai da dupa cires amice ca te faci de ras! Sa-ti fie rusine! Daca ai!",INSULT
25964,"TEORIA LUI [PERS] S-A ADEVERIT IN PROCENT DE 200% !!!!!
VA MAI AMINTITI CUM ERA CRITICAT LA ACEA VREME DE DEGENERATUL M [PERS] ????
ADEVARUL E DUREROS UNEORI ,INSA TREBUIE SPUS !!
NUMAI ASA PMAI PUTEM CORECTA CEVA !!!!
TEORIA LUI [PERS] ARE UN SUPORT GENETIC, PENTRU CA ACEASTA VECHE SI STRABUNA STRATEGIE ""A PIRJOLITULUI LANURILOR ,A OTRAVIRII FINTINILOR SI A RETRAGERII IN MUNTI ,S-A FIXAT IN ""SPIRALA"" NOASTRA GENRTICA!!!!",INSULT
20983,"Pleaca [PERS]!!!toti timisorenii te vrem plecat!unica ta iubire e CRAPIDU!!!iti zic un lucru:timisorenii pur sange uram Bucurestiu,implicit si [ORG]!!!o adunatura de tigani!si tu esti un  tigan ce ar trebui sa mergi la Jilava [PERS]!!!unica ta iubire e [ORG]!lasa [ORG] si intoare`te in tiganime!!FORZZA [ORG] [ORG]!",ABUSE
33663,"Asta-i [PERS], marele portar ?! Vai de capul lui... ce papagal !!!",INSULT
15188,"toti sant cocosi acum.el s-a pus contra,ce sa-ti spun, uite unde era ala corect!santeti penibil domnule [PERS]!",INSULT
26916,si  SIIIIIIIIIIII oooooooooooh se vede clar CLARRRRRR pe reluare cum [PERS] da cu mucii in fasole =))))))))))))),OTHER
1334369,"abia mai pot sa respir la cat am ras...a dracu limba romana... clujeni cu un singur i , albitru in loc de arbitru si obside...mioritza cate clase ai? depasesti un tren?",PROFANITY
10347,normal ca nu e pt voi locul 2 pt ca nici pe ala nu-l mai prindetzi!,OTHER
24734,"Hai mai [PERS]-o dracului de treaba cum de vrei sa vezi tocmai meciul asta,are dreptate [PERS],daca chiar vroiai sa-l vezi de ce nu ai facut-o in secret ca orice suporter ca doar bani ai slava domnului sa cumperi un bilet chiar in loje asa ca.....nu e fair din partea ta.FORZA [ORG]!",PROFANITY
26437,"Spunand niste lucruri grave despre jucatorii si antrenourul propriei echipe, [PERS] a dovedid inca o data ca este un dobitoc. Eu nu cred ca a fost blat, ci doar un meci foarte prost facut de ambele echipe, cu un gol norocos marcat de [ORG]. Insa acum prevad o serie de rezultate negative ale Vasluiului, pentru ca sigur jucatorii au fost foarte afectati. Pacat, pentru ca [ORG] a avut rezultate nu datorita lotului valoros, ci tocmai linistii de la echipa. Rusine, [PERS]!",ABUSE
25267,Penibil site...te redirectioneaza in tot felul de pagini si nu reusesti nici cum sa te conectezi...la draq ce site de kkt.,PROFANITY
34716,"nu mai zice tu de [PERS] ca-si da cu parerea ....poa sa faca ce vrea,cata vreme nu face blaturi ca voi ....[PERS] si-a dat cu parerea in direct pe [ORG]...mai tineti minte! cea mai tare milogeala din istoria campionatului,la care se mai vede clar si cum [PERS] si altii trag de manecile coechipierilor sa fuga repede la vestiare sa nu cumva sa ramana in teren ca si-o luau in freza de la [ORG]....B L A T! campioana blaturilor! astia sunt [ORG]!",OTHER
